Unnamed: 0,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,latitude,longitude,raw_address,is_exact_address_hidden,street_name,street_number,portal,floor,is_floor_under,door,neighborhood_id,operation,rent_price,rent_price_by_area,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,are_pets_allowed,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_furnished,is_kitchen_equipped,is_accessible,has_green_zones,energy_certificate,has_parking,has_private_parking,has_public_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
21562,180,Piso en venta en calle MARIA PANES,"Nuevos Ministerios-Ríos Rosas, Madrid",86.0,80.0,3,1.0,,,,,Calle MARIA PANES,True,Calle MARIA PANES,,,3.0,False,,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,sale,1382,,False,375000,4360,True,HouseType 1: Pisos,True,False,1941.0,False,True,,,True,True,True,,,,,,,,,,D,False,,,,,False,False,False,True
21563,179,Piso en venta en calle ALONSO CANO,"Almagro, Madrid",114.0,,2,2.0,,,,,Calle ALONSO CANO,True,Calle ALONSO CANO,,,3.0,False,,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,sale,2181,,False,725000,6360,True,HouseType 1: Pisos,False,False,1950.0,True,False,,True,True,True,True,,,,,True,,,,,D,False,,,,,,,,
21564,178,Piso en venta en calle de Miguel Ángel,"Almagro, Madrid",293.0,,4,4.0,,,,,Calle de Miguel Ángel,True,Calle de Miguel Ángel,,,6.0,False,,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,sale,-16255,,False,1835000,6263,True,HouseType 1: Pisos,False,False,1961.0,True,False,,True,True,True,True,,,True,,,,,,,D,True,,,True,0.0,False,False,False,True
21565,177,Piso en venta en calle Fernando Católico,"Arapiles, Madrid",169.0,,4,3.0,,,,,Calle Fernando Católico,True,Calle Fernando Católico,,,1.0,False,,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,sale,2439,,False,865000,5118,True,HouseType 1: Pisos,False,False,1952.0,True,False,,True,True,True,True,,,,,,,,,,E,False,,,,,False,False,True,False
21574,168,Piso en venta en calle de Caracas,"Almagro, Madrid",250.0,,4,4.0,,,,,Calle de Caracas,True,Calle de Caracas,,,6.0,False,,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,sale,-303,,False,1400000,5600,True,HouseType 1: Pisos,False,False,1967.0,True,False,,True,,True,True,,,,,True,,,,,en trámite,False,,,,,,,,
21575,167,Piso en venta en paseo del General Martínez Campos,"Almagro, Madrid",343.0,,4,4.0,,,,,Paseo del General Martínez Campos,True,Paseo del General Martínez Campos,,,6.0,False,,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,sale,-188041,,False,2800000,8163,True,HouseType 1: Pisos,False,False,1989.0,True,False,,True,True,True,True,,,,,,,,,,E,True,,,True,0.0,False,False,True,False
21579,163,Piso en venta en Trafalgar,"Chamberí, Madrid",130.0,,3,3.0,,,,,,True,,,,3.0,False,,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,sale,2230,,False,748000,5754,True,HouseType 1: Pisos,False,False,1947.0,False,True,,True,,True,False,,,,,,,,,,en trámite,False,,,,,False,False,True,False
21581,161,Piso en venta en Arapiles,"Chamberí, Madrid",189.0,,3,2.0,,,,,,True,,,,5.0,False,,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,sale,2515,,False,985000,5212,True,HouseType 1: Pisos,False,False,1946.0,True,False,,True,True,True,True,,,,,,,,,,C,False,,,,,True,False,True,False
21582,160,Piso en venta en Vallehermoso,"Chamberí, Madrid",139.0,122.0,3,3.0,,,,,,True,,,,1.0,False,,Neighborhood 36: Vallehermoso (4548.3 €/m2) - District 6: Chamberí,sale,1873,,False,590000,4245,True,HouseType 1: Pisos,False,False,1950.0,True,False,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,,,,
21585,157,"Dúplex en venta en Urb. Almagro Prime, Almagro","Chamberí, Madrid",335.0,,4,4.0,,,,,Urb. Almagro Prime,True,Urb. Almagro Prime,,,5.0,False,,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,sale,-154511,,False,2695000,8045,True,HouseType 4: Dúplex,False,False,2018.0,False,True,,True,True,True,True,,,True,,True,,,True,,no indicado,True,,,False,55000.0,False,True,False,False
21587,155,"Piso en venta en Urb. Almagro Prime, Almagro","Chamberí, Madrid",260.0,,3,3.0,,,,,Urb. Almagro Prime,True,Urb. Almagro Prime,,,4.0,False,,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,sale,-23717,,False,1940000,7462,True,HouseType 1: Pisos,False,False,2018.0,False,True,,True,True,True,True,,,,True,True,,,True,,no indicado,True,,,False,55000.0,,,,
21589,153,Dúplex en venta en Almagro,"Chamberí, Madrid",240.0,,4,4.0,,,,,,True,,,,6.0,False,,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,sale,-11444,,False,1750000,7292,True,HouseType 4: Dúplex,False,False,1990.0,,,,True,True,True,True,,True,True,,True,,,,True,en trámite,True,,,True,0.0,False,False,True,False
21590,152,"Piso en venta en calle de Cea Bermúdez, 20","Vallehermoso, Madrid",121.0,,2,1.0,,,,,"Calle de Cea Bermúdez, 20",False,Calle de Cea Bermúdez,20,,6.0,False,,Neighborhood 36: Vallehermoso (4548.3 €/m2) - District 6: Chamberí,sale,1804,,False,560000,4628,True,HouseType 1: Pisos,False,False,1950.0,True,False,,True,True,True,True,,,,,True,,,,,D,False,,,,,False,False,False,True
21594,148,Piso en venta en Colina,"Ciudad Lineal, Madrid",280.0,,6,6.0,,,,,,True,,,,1.0,False,,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,sale,-835,,False,1430000,5107,True,HouseType 1: Pisos,False,False,1981.0,False,True,,,True,True,True,,True,,,True,,,,True,en trámite,True,,,True,0.0,False,False,False,True
21597,145,"Piso en venta en Urb. ARTURO SORIA, Colina","Ciudad Lineal, Madrid",350.0,283.0,6,5.0,,,,,Urb. ARTURO SORIA,True,Urb. ARTURO SORIA,,,1.0,False,,Neighborhood 44: Colina (4677.53 €/m2) - District 7: Ciudad Lineal,sale,-835,,False,1430000,4086,True,HouseType 1: Pisos,False,False,1981.0,False,True,,True,True,True,True,,True,,,True,,,,True,en trámite,True,,,True,0.0,False,False,True,False
21598,144,Piso en venta en MANUEL MARÍA IGLESIAS,"San Juan Bautista, Madrid",237.0,,5,3.0,,,,,MANUEL MARÍA IGLESIAS,True,MANUEL MARÍA IGLESIAS,,,4.0,False,,Neighborhood 46: San Juan Bautista (4098.7 €/m2) - District 7: Ciudad Lineal,sale,2495,,False,1020000,4304,True,HouseType 1: Pisos,False,False,1977.0,True,False,,,True,True,True,,True,,,,,,,True,F,True,,,True,0.0,False,False,True,False
21602,140,Piso en venta en Costillares,"Ciudad Lineal, Madrid",156.0,,4,3.0,,,,,,True,,,,5.0,False,,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,sale,2103,,False,690000,4423,True,HouseType 1: Pisos,False,False,1966.0,True,False,,True,True,True,True,,True,True,,,,,,True,en trámite,True,,,True,0.0,,,,
21603,139,Piso en venta en San Juan Bautista,"Ciudad Lineal, Madrid",78.0,,1,1.0,,,,,,True,,,,2.0,False,,Neighborhood 46: San Juan Bautista (4098.7 €/m2) - District 7: Ciudad Lineal,sale,1299,,False,340000,4359,True,HouseType 1: Pisos,False,False,1997.0,False,True,,True,True,True,True,,True,True,,,,,,True,en trámite,True,,,True,0.0,,,,
21604,138,Piso en venta en Costillares,"Ciudad Lineal, Madrid",275.0,,5,3.0,,,,,,True,,,,1.0,False,,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,sale,2417,,False,850000,3091,True,HouseType 1: Pisos,False,False,1988.0,True,False,,True,True,True,True,,True,True,,True,,,,True,E,True,,,True,0.0,,,,
21606,136,Ático en venta en Atalaya,"Ciudad Lineal, Madrid",427.0,,5,5.0,,,,,,True,,,,4.0,False,,Neighborhood 43: Atalaya (None €/m2) - District 7: Ciudad Lineal,sale,1960,,False,1190000,2787,True,HouseType 5: Áticos,True,False,1978.0,,,,True,,True,True,,True,True,,True,,,,,en trámite,True,,,True,0.0,,,,
21608,134,Ático en venta en Atalaya,"Ciudad Lineal, Madrid",300.0,,5,5.0,,,,,,True,,,,4.0,False,,Neighborhood 43: Atalaya (None €/m2) - District 7: Ciudad Lineal,sale,1960,,False,1190000,3967,True,HouseType 5: Áticos,False,False,1978.0,,,,True,True,True,True,,True,True,,True,,,,,en trámite,True,,,True,0.0,False,False,True,False
21609,133,Piso en venta en calle CALERUEGA,"Costillares, Madrid",123.0,,3,2.0,,,,,Calle CALERUEGA,True,Calle CALERUEGA,,,1.0,False,,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,sale,1496,,False,425000,3455,True,HouseType 1: Pisos,False,False,1985.0,False,True,,,True,True,True,,,True,,,,,,,en trámite,True,,,True,0.0,,,,
21612,130,Piso en venta en San Pascual,"Ciudad Lineal, Madrid",231.0,,5,3.0,,,,,,True,,,,1.0,False,,Neighborhood 41: San Pascual (4015.76 €/m2) - District 7: Ciudad Lineal,sale,2165,,False,1150000,4978,True,HouseType 1: Pisos,False,False,1980.0,True,False,,True,,True,True,,True,,,,,,,,en trámite,True,,,True,0.0,,,,
21613,129,Dúplex en venta en San Juan Bautista,"Ciudad Lineal, Madrid",500.0,,5,5.0,,,,,,True,,,,3.0,False,,Neighborhood 46: San Juan Bautista (4098.7 €/m2) - District 7: Ciudad Lineal,sale,-19939,,False,1890000,3780,True,HouseType 4: Dúplex,False,False,1983.0,False,True,,True,,True,True,,True,,True,True,,,,True,en trámite,True,,,True,0.0,,,,
21617,125,"Piso en venta en Lago Salado, 9","Pueblo Nuevo, Madrid",56.0,43.0,2,1.0,,,,,"Lago Salado, 9",False,Lago Salado,9,,1.0,False,,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,sale,816,,False,169900,3034,True,HouseType 1: Pisos,False,False,1965.0,False,True,,True,,False,True,,,,,,,,,,G,False,,,,,,,,
21620,122,"Piso en venta en calle Nuestra Señora del Villar, 5","Ventas, Madrid",55.0,47.0,2,1.0,,,,,"Calle Nuestra Señora del Villar, 5",False,Calle Nuestra Señora del Villar,5,,1.0,False,,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,sale,762,,False,154900,2816,True,HouseType 1: Pisos,False,False,1965.0,False,True,,True,,False,True,,,,,True,,,,,G,False,,,,,,,,
21621,121,"Piso en venta en BRETÓN DE LOS HERREROS, 9","Nuevos Ministerios-Ríos Rosas, Madrid",60.0,,2,2.0,,,,,"BRETÓN DE LOS HERREROS, 9",False,BRETÓN DE LOS HERREROS,9,,2.0,False,,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,sale,1576,,False,460000,7667,True,HouseType 1: Pisos,False,False,1950.0,False,True,,True,True,True,False,,,,,,,,,,E,False,,,,,,,,
21622,120,"Piso en venta en calle Unión, 1","Palacio, Madrid",162.0,,3,2.0,,,,,"Calle Unión, 1",False,Calle Unión,1,,4.0,False,,Neighborhood 24: Palacio (4693.52 €/m2) - District 4: Centro,sale,2315,,False,790000,4877,True,HouseType 1: Pisos,False,False,1900.0,False,True,,True,True,True,True,,,,True,True,,,True,,E,True,,,True,0.0,False,False,True,True
21623,119,Piso en venta en calle de Toledo,"Palacio, Madrid",96.0,,3,1.0,,,,,Calle de Toledo,True,Calle de Toledo,,,2.0,False,,Neighborhood 24: Palacio (4693.52 €/m2) - District 4: Centro,sale,1519,,False,435000,4531,True,HouseType 1: Pisos,False,False,1910.0,False,True,,,,True,True,,,,,True,,,,,E,False,,,,,False,False,True,False
21625,117,"Piso en venta en calle de Pelayo, 26","Chueca-Justicia, Madrid",44.0,,1,1.0,,,,,"Calle de Pelayo, 26",False,Calle de Pelayo,26,,3.0,False,,Neighborhood 20: Chueca-Justicia (6029.36 €/m2) - District 4: Centro,sale,1172,,False,289000,6568,True,HouseType 1: Pisos,False,False,1900.0,False,True,,True,True,False,False,,,,,,,,,,E,False,,,,,False,False,False,True
21626,116,Piso en venta en calle de Valverde,"Malasaña-Universidad, Madrid",110.0,,3,2.0,,,,,Calle de Valverde,True,Calle de Valverde,,,1.0,False,,Neighborhood 23: Malasaña-Universidad (5196.25 €/m2) - District 4: Centro,sale,1781,,False,550000,5000,True,HouseType 1: Pisos,False,False,1900.0,False,True,,True,True,False,True,,,,True,,,,,,D,False,,,,,False,True,False,False
21627,115,Piso en venta en calle de Valverde,"Malasaña-Universidad, Madrid",55.0,,1,1.0,,,,,Calle de Valverde,True,Calle de Valverde,,,1.0,False,,Neighborhood 23: Malasaña-Universidad (5196.25 €/m2) - District 4: Centro,sale,1323,,False,350000,6364,True,HouseType 1: Pisos,False,False,1900.0,False,True,,True,,False,True,,,,True,,,,,,en trámite,False,,,,,False,True,False,False
21628,114,Piso en venta en calle Isabel la Catolica,"Palacio, Madrid",51.0,,1,1.0,,,,,Calle Isabel la Catolica,True,Calle Isabel la Catolica,,,2.0,False,,Neighborhood 24: Palacio (4693.52 €/m2) - District 4: Centro,sale,1180,,False,292000,5725,True,HouseType 1: Pisos,False,False,2003.0,False,True,,True,True,True,True,,,,True,,,,,,D,False,,,,,False,True,False,False
21629,113,"Piso en venta en paseo del Prado, 14","Huertas-Cortes, Madrid",93.0,,1,2.0,,,,,"Paseo del Prado, 14",False,Paseo del Prado,14,,4.0,False,,Neighborhood 21: Huertas-Cortes (5000.0 €/m2) - District 4: Centro,sale,1508,,False,430000,4624,True,HouseType 1: Pisos,False,False,1984.0,False,True,,True,True,True,True,,,,True,,,,,,F,False,,,,,False,False,True,True
21630,112,Piso en venta en calle de Santa Brígida,"Chueca-Justicia, Madrid",45.0,,1,1.0,,,,,Calle de Santa Brígida,True,Calle de Santa Brígida,,,2.0,False,,Neighborhood 20: Chueca-Justicia (6029.36 €/m2) - District 4: Centro,sale,1275,,False,330000,7333,True,HouseType 1: Pisos,False,False,1900.0,False,True,,True,True,True,False,,,,,,,,,,D,False,,,,,False,False,True,False
21631,111,Piso en venta en calle de Cádiz,"Sol, Madrid",78.0,,1,1.0,,,,,Calle de Cádiz,True,Calle de Cádiz,,,4.0,False,,Neighborhood 25: Sol (5390.99 €/m2) - District 4: Centro,sale,1474,,False,415000,5321,True,HouseType 1: Pisos,False,False,1880.0,False,True,,,,True,True,,,,,,,,,,F,False,,,,,False,False,False,True
21633,109,Piso en venta en calle de Atocha,"Huertas-Cortes, Madrid",50.0,,2,1.0,,,,,Calle de Atocha,True,Calle de Atocha,,,5.0,False,,Neighborhood 21: Huertas-Cortes (5000.0 €/m2) - District 4: Centro,sale,1161,,False,285000,5700,True,HouseType 1: Pisos,False,False,1910.0,False,True,,,,True,False,,,,,,,,,,en trámite,False,,,,,,,,
21634,108,Piso en venta en calle del Barquillo,"Chueca-Justicia, Madrid",135.0,,3,2.0,,,,,Calle del Barquillo,True,Calle del Barquillo,,,3.0,False,,Neighborhood 20: Chueca-Justicia (6029.36 €/m2) - District 4: Centro,sale,2324,,False,795000,5889,True,HouseType 1: Pisos,False,False,1900.0,False,True,,True,True,True,True,,,,True,,,,,,D,False,,,,,False,False,True,True
21635,107,"Piso en venta en calle de Moratín, Madrid","Huertas-Cortes, Madrid",81.0,,3,1.0,,,,,"Calle de Moratín, Madrid",True,"Calle de Moratín, Madrid",,,4.0,False,,Neighborhood 21: Huertas-Cortes (5000.0 €/m2) - District 4: Centro,sale,1437,,False,399000,4926,True,HouseType 1: Pisos,False,False,1900.0,False,True,,,,False,False,,,,,,,,,,E,False,,,,,False,False,True,False
21639,103,Piso en venta en Malasaña-Universidad,"Centro, Madrid",91.0,,3,2.0,,,,,,True,,,,1.0,False,,Neighborhood 23: Malasaña-Universidad (5196.25 €/m2) - District 4: Centro,sale,1781,,False,550000,6044,True,HouseType 1: Pisos,False,False,1880.0,False,True,,,,True,True,,,,,,,,,,E,False,,,,,,,,
21640,102,Piso en venta en Chueca-Justicia,"Centro, Madrid",85.0,60.0,1,1.0,,,,,,True,,,,2.0,False,,Neighborhood 20: Chueca-Justicia (6029.36 €/m2) - District 4: Centro,sale,1839,,False,575000,6765,True,HouseType 1: Pisos,False,False,2008.0,False,True,,True,True,True,True,,True,,True,True,,,True,True,A,True,,,False,75000.0,False,True,False,False
21641,101,Piso en venta en Chueca-Justicia,"Centro, Madrid",123.0,,2,2.0,,,,,,True,,,,1.0,False,,Neighborhood 20: Chueca-Justicia (6029.36 €/m2) - District 4: Centro,sale,2232,,False,749000,6089,True,HouseType 1: Pisos,False,False,1900.0,,,,True,,True,True,,,,True,,,,,,en trámite,False,,,,,False,False,True,True
21644,98,Piso en venta en Chueca-Justicia,"Centro, Madrid",396.0,351.0,3,3.0,,,,,,True,,,,1.0,False,,Neighborhood 20: Chueca-Justicia (6029.36 €/m2) - District 4: Centro,sale,-11444,,False,1750000,4419,True,HouseType 1: Pisos,False,False,1913.0,True,False,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,False,True,False,False
21646,96,Piso en venta en calle de Santa Cruz de Marcenado,"Malasaña-Universidad, Madrid",178.0,,4,3.0,,,,,Calle de Santa Cruz de Marcenado,True,Calle de Santa Cruz de Marcenado,,,5.0,False,,Neighborhood 23: Malasaña-Universidad (5196.25 €/m2) - District 4: Centro,sale,1960,,False,1190000,6685,True,HouseType 1: Pisos,True,False,1975.0,True,False,,,True,True,True,,,True,,,,,,True,en trámite,True,,,True,0.0,False,False,True,False
21648,94,Piso en venta en calle ALBERTO AGUILERA,"Malasaña-Universidad, Madrid",260.0,220.0,5,2.0,,,,,Calle ALBERTO AGUILERA,True,Calle ALBERTO AGUILERA,,,3.0,False,,Neighborhood 23: Malasaña-Universidad (5196.25 €/m2) - District 4: Centro,sale,1900,,False,1200000,4615,True,HouseType 1: Pisos,True,False,1920.0,True,False,,True,True,True,True,,,,,,,,,,D,False,,,,,True,False,False,False
21649,93,Piso en venta en calle Santiago,"Palacio, Madrid",50.0,,1,1.0,,,,,Calle Santiago,True,Calle Santiago,,,2.0,False,,Neighborhood 24: Palacio (4693.52 €/m2) - District 4: Centro,sale,1299,,False,340000,6800,True,HouseType 1: Pisos,False,False,1984.0,False,True,,True,,True,True,,,,,,,,,,D,True,,,True,0.0,False,True,True,False
21650,92,Piso en venta en cuesta de las Descargas,"Palacio, Madrid",126.0,,3,1.0,,,,,Cuesta de las Descargas,True,Cuesta de las Descargas,,,3.0,False,,Neighborhood 24: Palacio (4693.52 €/m2) - District 4: Centro,sale,1804,,False,560000,4444,True,HouseType 1: Pisos,False,False,1960.0,True,False,,True,True,True,True,,,,,,,,,,D,False,,,,,False,False,False,True
21651,91,Piso en venta en calle Clara del Rey,"Prosperidad, Madrid",300.0,264.0,5,3.0,,,,,Calle Clara del Rey,True,Calle Clara del Rey,,,1.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,2347,,False,1100000,3667,True,HouseType 1: Pisos,True,False,1974.0,True,False,,,True,True,True,,,True,True,True,,,True,,E,True,,,True,0.0,False,True,True,False
21652,90,Piso en venta en calle DE PADRE DAMIAN,"Nueva España, Madrid",256.0,,4,3.0,,,,,Calle DE PADRE DAMIAN,True,Calle DE PADRE DAMIAN,,,2.0,False,,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1265,,False,1280000,5000,True,HouseType 1: Pisos,False,False,1970.0,True,False,,True,,True,True,,,,,True,,,True,True,en trámite,True,,,True,0.0,False,False,True,True
21661,81,Dúplex en venta en Triana,"Nueva España, Madrid",247.0,161.0,3,3.0,,,,,Triana,True,Triana,,,3.0,False,,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,-8846,,False,1695000,6862,True,HouseType 4: Dúplex,False,False,1970.0,False,True,,True,True,True,True,,True,True,True,True,,,,True,E,True,,,True,0.0,False,True,False,False
21664,78,Piso en venta en Nueva España,"Chamartín, Madrid",379.0,,5,4.0,,,,,,True,,,,2.0,False,,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,-9022,,False,1699000,4483,True,HouseType 1: Pisos,True,False,1970.0,True,False,,True,True,True,True,,True,True,,True,,,,True,en trámite,True,,,True,0.0,True,True,True,True
21666,76,Piso en venta en El Viso,"Chamartín, Madrid",205.0,,4,3.0,,,,,,True,,,,3.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2266,,False,1125000,5488,True,HouseType 1: Pisos,False,False,1954.0,True,False,,True,True,True,True,,,True,,True,,,,True,en trámite,True,,,True,0.0,False,False,True,False
21667,75,Piso en venta en calle Clara del Rey,"Prosperidad, Madrid",187.0,164.0,4,3.0,,,,,Calle Clara del Rey,True,Calle Clara del Rey,,,2.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,2148,,False,710000,3797,True,HouseType 1: Pisos,False,False,1970.0,,,,,True,True,True,,,,True,,,,,,en trámite,True,,,True,0.0,True,True,False,False
21670,72,Piso en venta en calle de María de Molina,"El Viso, Madrid",399.0,,5,5.0,,,,,Calle de María de Molina,True,Calle de María de Molina,,,7.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-38920,,False,2100000,5263,True,HouseType 1: Pisos,False,False,1960.0,True,False,,True,True,True,True,,,,True,True,,,,,F,True,,,True,0.0,False,False,True,False
21671,71,Piso en venta en calle del Príncipe de Vergara,"El Viso, Madrid",250.0,,4,4.0,,,,,Calle del Príncipe de Vergara,True,Calle del Príncipe de Vergara,,,2.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1536,,False,1250000,5000,True,HouseType 1: Pisos,False,False,1968.0,True,False,,True,,True,True,,,,,,,,,,en trámite,False,,,,,,,,
21676,66,Piso en venta en El Viso,"Chamartín, Madrid",220.0,,4,3.0,,,,,,True,,,,4.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-3649,,False,1550000,7045,True,HouseType 1: Pisos,False,False,1970.0,True,False,,True,,True,True,,,,,True,,,,,en trámite,True,,,True,0.0,,,,
21681,61,Piso en venta en paseo del Prado,"Huertas-Cortes, Madrid",230.0,,4,2.0,,,,,Paseo del Prado,True,Paseo del Prado,,,5.0,False,,Neighborhood 21: Huertas-Cortes (5000.0 €/m2) - District 4: Centro,sale,-6992,,False,1650000,7174,True,HouseType 1: Pisos,False,False,1906.0,False,True,,True,True,True,True,,,True,True,,,,True,,D,False,,,,,False,False,False,True
21682,60,Piso en venta en calle de Embajadores,"Delicias, Madrid",80.0,,3,1.0,,,,,Calle de Embajadores,True,Calle de Embajadores,,,2.0,False,,Neighborhood 2: Delicias (3972.6 €/m2) - District 1: Arganzuela,sale,1161,,False,285000,3562,True,HouseType 1: Pisos,True,False,1963.0,True,False,,,,True,True,,,,,,,,,,en trámite,False,,,,,False,False,False,True
